Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"BinaryProjectPlugin.java",1,1,1,1,16,4,12,0,,,,1,1,9,4,,4,3,1,4,,0,0,0,4,,142,33,93,63,45,17,,,,73,80,59,21,,,,,,3,3,3,1,,,1,,,0.18,6,6,6,4
File,"BinaryProjectTest.java",2,2,2,2,15,3,12,0,,,,1,0,0,2,,2,2,1,2,,0,1,0,1,,66,12,44,26,18,10,,,,31,37,25,12,,,,,,3,3,3,3,,,2,,,0.23,4,4,4,4
File,"BinaryprojectUIActivator.java",1,1,1,1,5,0,3,2,,,,1,1,2,4,,4,3,0,4,,0,0,0,4,,61,9,19,10,6,34,,,,10,15,10,5,,,,,,1,1,1,1,,,0,,,1.79,4,4,4,4
File,"BlankClassifierClasspathProvider.java",1,1,1,1,6,0,3,3,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,66,11,26,16,5,29,,,,12,17,12,5,,,,,,1,1,1,1,,,0,,,1.12,4,4,4,4
File,"Build.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,13,13,0,13,,13,0,0,0,,196,17,17,16,0,163,,,,15,16,16,0,,,,,,0,0,0,0,,,0,,,9.59,0,0,0,0
File,"BuildBase.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,20,20,0,20,,20,0,0,0,,291,24,25,24,0,243,,,,23,24,24,0,,,,,,0,0,0,0,,,0,,,9.72,0,0,0,0
File,"BuildBaseImpl.java",3,2,3,1,14,0,9,5,,,,1,0,3,30,,30,30,9,30,,0,0,2,28,,647,49,324,84,218,279,,,,163,222,74,148,,,,,,12,6,13,1,,,2,,,0.86,92,61,96,30
File,"BuildBaseItemProvider.java",1,1,2,1,14,0,7,5,,,,1,0,0,13,,13,13,0,13,,0,0,5,8,,253,29,134,49,72,90,,,,58,76,38,38,,,,,,9,2,9,1,,,1,,,0.67,25,18,27,13
File,"BuildDebugHook.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,2,2,0,2,,0,0,0,2,,39,9,16,15,0,14,,,,12,13,13,0,,,,,,0,0,0,0,,,0,,,0.88,0,0,0,0
File,"BuildDebugView.java",1,1,1,1,13,1,11,0,,,,11,0,1,27,,27,27,5,27,,0,2,1,24,,325,50,259,93,145,23,,,,141,193,105,88,,,,,,6,6,6,4,,,2,,,0.09,48,47,51,34
File,"BuildImpl.java",2,1,2,1,13,0,8,5,,,,1,0,5,21,,21,21,6,21,,0,0,2,19,,475,39,214,60,142,228,,,,107,142,52,90,,,,,,12,7,12,1,,,1,,,1.07,59,39,60,21
File,"BuildItemProvider.java",1,1,1,1,13,0,7,5,,,,1,0,0,14,,14,14,0,14,,0,0,7,7,,257,26,133,47,72,98,,,,51,70,37,33,,,,,,7,2,7,1,,,1,,,0.74,24,19,26,14
File,"BuildPathManager.java",3,3,4,1,18,1,15,1,,,,3,5,13,44,,44,39,10,44,,4,16,0,24,,967,126,758,278,460,116,,,,387,557,278,279,,,,,,13,13,22,6,,,5,,,0.15,167,167,197,85
File,"BuildProblemInfo.java",1,1,1,1,5,0,5,1,,,,1,1,0,2,,2,1,0,2,,0,1,0,1,,34,6,18,9,6,12,,,,10,14,9,5,,,,,,2,2,2,1,,,1,,,0.67,3,3,3,2
File,"BuildResultCollector.java",1,1,1,1,6,0,6,0,,,,2,0,0,8,,8,8,10,8,,1,0,0,7,,113,23,74,34,30,16,,,,40,55,30,25,,,,,,3,3,3,1,,,1,,,0.22,13,13,14,8
File,"Bundles.java",3,3,4,2,15,0,14,0,,,,1,8,1,8,,8,0,0,8,,0,4,0,4,,181,20,146,53,80,15,,,,81,116,57,59,,,,,,7,7,7,7,,,4,,,0.10,31,31,33,23
File,"CComboContentAdapter.java",1,1,1,1,6,0,5,0,,,,1,0,1,8,,8,8,0,8,,0,0,0,8,,96,14,59,28,30,25,,,,37,48,28,20,,,,,,2,2,2,1,,,1,,,0.42,10,10,10,8
File,"Capability.java",1,1,2,1,4,0,4,0,,,,1,0,1,2,,2,2,1,2,,0,0,0,2,,39,9,15,7,5,15,,,,7,11,7,4,,,,,,2,2,3,1,,,1,,,1.00,3,3,4,2
File,"ChangeCreator.java",2,2,2,1,13,0,10,2,,,,2,0,1,9,,9,9,6,9,,0,3,0,6,,194,23,125,60,68,47,,,,89,111,64,47,,,,,,9,9,11,1,,,3,,,0.38,20,20,22,9
